SMILES,Predicted_pKi,MW,HBD,HBA,LogP,TPSA,SA,predicted_pKi_random,std_random,norm_random,penalized_random
Cc1nc(C(C)C)ncc1N[5*][5*]N1CCNC[C@@H]1C(=O)C[9*]c1ccc(C#N)cn1,-1.4441498322406154,379.4680000000001,2.0,8.0,1.1736999999999995,106.83,5.025791389906372,7.543001751657028,0.07931441616775646,0.6325104249724175,0.5842811489791664
C=C[C@H](C)OC(=O)/C=C\[9*]CC[C@@H](C)CCC(=O)OC[9*]C=CCS(=O)(=O)[6*]C[C@H](OCC[5*][5*]NCc1ncccc1C[39*]NCc1ccccc1)C(N)=O,-1.6139425103884366,712.91,3.0,11.0,4.623400000000003,176.01000000000002,6.495166916067928,7.541453466594362,0.08601454851760797,0.6321504662852456,0.5800491822093424
CC(C)([5*]Cc1cc(O)c(C(=O)C[6*]CN2CC[C@@H]3CCCC32)c(O[3*][5*]NCc2ccn(CC[7*]NC(=O)c3ccc(F)cn3)c2)c1)C1CC1,-1.4344487665388768,631.7930000000001,3.0,8.0,6.371100000000006,108.71999999999998,5.882135461071666,7.540634668075322,0.11959910178883104,0.6319600453508504,0.5607230272154362
CN1COC[C@@H](CN[5*]CN(C[10*][C@H](CCC(=O)O)NC[1*]C(=O)N[C@@H]2CNC[C@H]2O)C(=O)[8*][5*]N(C[C@H](C[7*][C@H]2C[C@H]2C2CCCCC2)OCC#N)NC=O)C1,-1.750499237000787,721.9009999999998,7.0,13.0,0.1627800000000095,220.86,7.285561843692665,7.536834445928345,0.2189086986602367,0.6310757224022239,0.5070031215563496
C#CCOc1ccc([8*]Cc2nc([4*]Cc3nc([4*][7*]c4ncc(C(=O)O)cn4)no3)cc(Cl)c2F)cc1,-1.3707406181290855,479.8550000000001,1.0,8.0,0.6140999999999992,124.12,5.05672100570122,7.535885858384633,0.14083144063511147,0.6308548456053054,0.5479830505315766
C[C@@H](NC(=O)[2*]COC1(C)CCN([5*][1*]C(=O)c2ccc(Cl)cn2)C1)C(O)CCC[4*]Cc1nc2ccc(F)cc2[nH]1,-1.3941514582336672,546.0430000000002,3.0,7.0,4.356800000000003,120.44,5.757126524294181,7.53274387967849,0.07546849283843494,0.6301228506481635,0.5843185570815038
[5*]N[C@@H](OC[5*]N1CCC(=O)CC1(C)C)C(=O)[1*][6*]N(C)C(=O)[C@@H](C)OC[10*]C(=O)c1ccc(C#N)cn1,-1.5721356200792485,458.4950000000002,1.0,10.0,0.3236800000000015,141.93,6.018645869871445,7.531855414063562,0.07307133581307687,0.6299157537765832,0.5855284369200537
COc1nc([14*]C#C[C@@H](O[3*][9*]CN2C(=O)C[C@H](C[14*]NC(=O)c3ccc(F)cn3)CC2(C)C)[C@@H]2CCCO2)ncc1F,-1.494307335448362,543.5710000000004,1.0,8.0,2.216799999999999,115.77,5.909385562383496,7.528615710232229,0.08878574695644097,0.6291601905268752,0.5757077492974519
CC[C@@H](C[1*]C(=O)c1csc(C[16*]c2cccc(Cl)c2)c1)C[C@H](N)C(=O)N[10*][8*]C(=O)c1ncc(F)cc1F,-1.557472295002402,520.0010000000002,2.0,6.0,4.328900000000003,102.15,5.5251429797879865,7.525792922164503,0.02458187745412842,0.6285013444896516,0.6132399468538844
CCOC(=O)[C@H]1CCCN1[10*]Cc1ncc(F)c(C(=O)[6*][10*]C(=O)c2ccc(C#N)cn2)n1,-1.608496904693613,411.39300000000014,0.0,9.0,1.47548,126.14,4.756542131205816,7.525756187557123,0.12814261882758113,0.6284927673810335,0.5529026252006753
CC[C@@H](C)OCC(=O)OC[10*]C=CCOC[C@@H](CCl)O[9*][1*]C(=O)[C@H](C)OC(=O)C[14*]c1cnc(C(=O)O)cn1,-1.4383187813096852,530.9580000000002,1.0,11.0,1.3168000000000013,160.44,5.931370673761702,7.521927359381552,0.17428910784438661,0.6275983368421022,0.527216490965399
C/C(=C\C(=O)[C@@H]([10*]Cc1cc(C(=O)OC[8*][4*]/C=C\C(=O)Nc2cc[nH]n2)cnc1N)[C@@H](O)C[4*]C[C@H]1CCCC[C@H]1C)C(=O)O,-1.2726611029251471,581.6700000000003,5.0,9.0,3.8209000000000017,197.59,6.091722927562898,7.520872552797274,0.15268368868826518,0.6273517756937971,0.538519517631654
Cc1cc(C[7*]CC(C)CS(=O)(=O)[1*][1*]C(=O)[C@@H](N)CCC(=O)O)nc(CC[3*]NN2CC(=O)NC2=O)n1,-1.727147614317502,498.5620000000003,4.0,10.0,-0.424879999999997,201.75,5.675865692356653,7.5198817755228875,0.16295562898641022,0.6271201210608368,0.5328193701417954
CCc1ccc(F)c(N[5*]C[C@H](C#N)OC(C[4*]CCN([4*][16*]c2ccc(C(F)(F)F)cn2)c2ccccc2)c2ccccc2)c1,-1.3465540656958366,576.6380000000001,1.0,5.0,8.035880000000008,61.18,5.224473130159475,7.519329588820251,0.13590860029633392,0.62699098839904,0.547314486956805
CCN(CCC[4*]CCC[C@H](CS[11*][1*]C(=O)c1ncc(F)cc1F)OC[5*]N1CCCCC[C@H](C)C1)C(C)C,-1.8369713762801465,527.7660000000004,0.0,6.0,6.910200000000009,45.67000000000001,5.587160679103313,7.515716129365148,0.21939026190807626,0.6261455097015017,0.5028000246762789
C[C@@H]([4*][5*]N=Cc1ccc(C#N)cc1)c1nc(C[6*]COc2ncc(C#N)cn2)nc(C[10*]CN(CCO)CCC=C[7*]C(=O)NC2(CCO)CC2)c1N,-1.3984486090250194,666.7869999999999,4.0,13.0,2.84396,219.55,5.94197913573975,7.514762933696575,0.11324607486237735,0.6259223518752749,0.5589054122633236
CC(C)CS(=O)(=O)O[3*]Cc1nc([14*][4*]Cc2cnc(C3CC3)s2)cc(C(=O)OC[1*]C(=O)[C@@H]2CCCC(=O)N2)c1Cl,-1.5497945148073449,584.1160000000003,1.0,10.0,2.8764000000000003,141.62,5.49346675306156,7.514002492460887,0.13116069875028485,0.6257442824134568,0.5488258040489759
O=C(C[9*]c1cccc(-c2ncon2)c1)c1ccncc1O[10*]CC[C@H](C[7*]CC1CCC(C#C[3*]OCC(=O)C2CCCCC2)C1)C[8*][8*][C@H]1CC(Cl)(Cl)C(=O)CCCN1,-1.175073435310739,791.8169999999997,1.0,10.0,8.757200000000006,133.51,6.86600716266492,7.501595212887878,0.22480998646713216,0.6228341388545875,0.49743767238246867
[16*]c1cc(N)cc(C(N)=O)c1[16*]Cc1ncc([5*][3*]OC(=O)N2CCCCC2)cc1OC[10*]C[C@H](C)c1ccccc1C#N,-1.2550046946374511,526.6170000000003,2.0,7.0,2.610580000000001,144.56,5.414150381118879,7.493992325287124,0.12459201852097179,0.6210464701560838,0.5482952349493782
COCC1=NN([10*]CCN(CCO)N[7*]CN([23*]C[C@H]2CCCC[C@@H]2NCC=C[9*][6*]CCN[C@H]2CCCC[C@H]2C[4*]CC2=CCCCCO2)CCCC[5*]NNc2ccnc(F)n2)CCCCC1,-1.4672476515398256,870.2609999999994,6.0,14.0,7.823900000000008,146.7,7.226701445514805,7.493151651314497,0.1634491712303855,0.6208485993026016,0.5272306292829615
CSCCC[8*]C=CCCCN([5*]CC(=O)N[C@@H](C)C(=O)O[10*][8*]CCCN1CCC(=O)CC1)CCC[7*]c1noc2cccnc12,-1.3590543032095332,601.8140000000004,1.0,10.0,4.533300000000003,117.87,5.767353597943165,7.491004751978731,0.10924697476314996,0.6203430976527405,0.5561431546635914
N#Cc1ccc(C(=O)N[11*][16*]c2ccnc(F)c2[16*][8*]COc2cc(F)cc(F)c2)nc1,-1.6903284222191275,384.317,1.0,5.0,1.56768,87.9,4.4819879469606025,7.488206653680329,0.07868652152023234,0.6196838748768725,0.572792170799142
CC(C)NC(=O)CN(C)[10*]C[C@@H](N[28*][1*]C(=O)c1cnc(=O)[nH]c1C[10*]C(=O)N1C[C@@H]2C[C@H]1CN2CC#N)C(=O)[1*][6*]C(=O)NNC(=O)CO,-1.3002644602585722,616.6360000000003,6.0,13.0,-2.925219999999993,250.02999999999997,7.072930945302454,7.487985531696343,0.1502806981060232,0.6196317604040282,0.5331723171597674
CC[C@@H](CC[10*]C(=O)N1CCC[C@H]1C(N)=O)CN[5*]Cc1cc([4*]Cc2cc(C(=O)N[6*][1*]C(=O)c3cccc(F)c3)ccc2F)ncc1F,-1.4647932372525758,623.6760000000003,3.0,6.0,4.058500000000003,134.49,5.684535214052223,7.486016810740471,0.07360701180580895,0.6191676468643034,0.5752294813670024
CC#CCN1C[C@@H]2[C@H](C1)[C@H]2N[5*]Cc1ccc(C(C)C)c(O[3*]COc2cccc([7*][7*]SCc3cnn(C)n3)n2)c1NCCC1CCC1,-1.3881972609476811,629.8749999999999,2.0,10.0,4.952700000000004,89.36,6.008342382379517,7.485815086203701,0.1616816013791107,0.619120079262427,0.5266928975605791
CC(C)(C)OC(=O)[1*]C[C@@H]1C[C@H]1C(=O)OC[C@@H](N)C[10*][1*]C(=O)c1ccc(C#N)cn1,-1.5136184062724418,387.4360000000001,1.0,8.0,2.54178,132.37,5.324087221006726,7.482877748991707,0.09801177393021396,0.6184271826363449,0.5606897256283035
[CH]N/C(=C/CC[1*]C(=O)[C@H]1CC[C@H](C[1*]C(=O)[C@@H](N)Cc2ccc[nH]2)C1)C1(C[1*]CNc2ccc3ncnn3c2)CC=CC[C@@H]1C(=O)[1*][98*]C(=O)NC(=O)C(=O)O,-1.48948768597821,712.8080000000001,6.0,12.0,3.393390000000002,230.73999999999995,6.879675430873265,7.473128249629047,0.1896520089618933,0.6161239033656347,0.5096866250494336
CC(C)N(C)[9*]C[C@@H]1C[C@@H]1CCN([5*][1*]C(=O)[C@H]1CCO[C@H]1CN)CNCCCC[14*]c1ncc(F)cc1F,-1.5325931275178697,495.6590000000003,2.0,7.0,2.7928000000000024,83.72,6.198734761030061,7.471291645549629,0.14449815200167293,0.6156894259722752,0.5328524229318308
CC(C)N([5*][3*]Oc1cccc2[nH]ccc12)N(C[9*]COC1=CC=C(C[10*]C(=O)c2ccc(C#N)cn2)CCO1)CC1CCN(C)C1,-1.4215095257262844,584.7210000000001,1.0,9.0,5.155880000000005,106.95,5.4430451137802685,7.464994352847003,0.07207614657930529,0.6141983046354585,0.5714869801826297
C[C@@H]1C[C@@H]([15*]CCC[C@H]([4*][1*]C(=O)c2cnc3n2CCCC3)C[9*]CC2C(=O)C(=O)N2C)CCC[C@H]2OCCCCN12,-1.5571637992430614,526.7220000000004,0.0,7.0,5.037400000000005,84.74,6.207918198419893,7.464596717808654,0.12708885735909325,0.6141040772573684,0.5408140818735973
CCCC(=O)[C@H](C)N[5*]C[C@H](C#C[3*]Oc1cc(O)ccn1)CN(C)C[9*]NC(=O)[C@@]1(C)C[C@H]2CC[C@H]1N2[5*][1*]C(=O)C(=O)C(Cl)Cl,-1.5934987988925065,624.5660000000003,3.0,10.0,2.656600000000001,141.17,7.460379777041541,7.459968537585572,0.15548356597531016,0.613006712353566,0.5247344472733448
C[C@@H](C[7*]CC(C[10*]c1cc(F)cnc1F)[C@@H]([4*][12*]c1ccc(C#N)cn1)C1CC1)CCOCCC#N,-1.5077283743175884,452.5490000000004,0.0,5.0,4.858360000000005,82.59,5.90614770184303,7.4520765472106065,0.17105547776097993,0.6111328380724927,0.51504736571717
CN([4*]Cc1nc(C(=O)N[7*][9*]N(CCC[14*]c2nccc3ccoc23)c2ccccc2)no1)OCC[5*]N[C@H]1CCCSC1,-1.6877986873241917,565.7000000000002,2.0,11.0,3.8480000000000025,121.79,5.767766029122986,7.442572931149262,0.09477226591576127,0.6088719376760477,0.5538177695022147
CCN(CC[14*]c1cc(C=C[7*]CNCc2cc(C)ccn2)c(F)c(C)n1)CCC[4*]CN([4*][4*]C1=CCC(F)(F)CC1)c1cnc(C2CC2)cn1,-1.3965604347783305,647.834,1.0,7.0,7.214040000000008,70.07,5.548961983958059,7.439618071872026,0.1644155357802019,0.6081680211570728,0.5159633101512399
CC(C[5*]Nc1ccnc(N)c1Cl)c1nc(N[5*][1*]C(=O)c2ccc(Cl)cn2)cnc1F,-1.5960383021779647,436.2780000000001,3.0,8.0,4.180900000000001,118.71,5.014747890238372,7.433962165666005,0.11702248498827661,0.6068193990466476,0.5398054146613399
CCS[C@H]1CCCC[C@H]1N[5*]COc1cncc(O[9*][1*]C(=O)c2ccc(F)cn2)c1,-1.5870313031908516,405.4950000000001,1.0,7.0,3.8251000000000026,73.34,5.04774082552193,7.432641638595077,0.0738926592256201,0.6065042905971456,0.5633038290949967
CC(C[5*]N(CCC[5*]NCCn1cccc1)N[C@H]1CCCO1)C(=O)[6*][5*]/C=C/C(=O)N(C)C(=O)O,-1.4628549393624697,449.5520000000003,3.0,8.0,2.1453000000000007,116.14,5.948433597898672,7.425512910703067,0.26760236038000496,0.6048016854773896,0.4628015068775046
CC(=O)c1csc([14*][14*]c2nccc(CC[1*]C(=O)c3cnc(S)[nH]3)n2)c1C[9*]c1cc(F)cc(C#N)c1,-1.4842862300958657,491.57300000000015,2.0,8.0,2.5957800000000004,112.39,5.252278274579131,7.42525390386496,0.14302966264608677,0.6047397768617045,0.5241451144562115
COC(=O)N[C@@H](C)C(=O)O[10*]COc1cc(C=C[1*]C(=O)Nc2cnsn2)oc1[14*]CC(C)(C)OC(=O)N[18*][17*]C(=O)c1ccc(F)cn1,-1.4860310909579697,634.5990000000002,3.0,14.0,3.0508000000000006,210.17,5.914582623098659,7.425159519766798,0.15243361635487518,0.6047172160474288,0.519219810725707
CC(C)[C@@H]([3*]Cc1ccc(C(=O)[C@H](N)[9*][5*]C(=O)c2ccc(C#N)cn2)nn1)C(=O)O,-1.5468495852409063,381.39200000000005,2.0,8.0,1.25028,159.92,5.108268155838672,7.42490236323319,0.021952321453396324,0.6046557451592346,0.5915267807344852
Cc1cc([4*][8*]NC(=O)c2cnc(C[5*]Nc3ccc4c(c3)nnn4C)cn2)ncc1F,-1.5639583549326388,392.398,2.0,8.0,1.26822,110.51,4.410299535038078,7.419841321486021,0.06687075964199844,0.6034452788665792,0.5644120691697335
N#CCNC(=O)NCC#C[1*]COC1CCC1N[5*]CN1[4*][5*]N(C[C@@H](C[10*]NC(=O)CC(=O)NCC[5*]NCCOC(=O)CCl)C2CC2)NC1,-1.5701641330999232,653.1850000000001,7.0,12.0,-1.241119999999991,201.22,6.785640202803285,7.419633771239591,0.23302218357878876,0.603395611218551,0.47797138644214454
CC(C)([10*]C[C@H](CCNCC#C[3*]Oc1cc(O)ccn1)NC(=O)[23*][4*]Cc1cccc(C2CC2)n1)C(=O)C[5*]NS(=O)(=O)C(C)(C)C,-1.6569149025404384,613.7810000000002,4.0,9.0,4.149500000000002,159.61,5.809737766219938,7.418568159484428,0.12526606257954337,0.6031405722887005,0.5321280886598052
CN([5*]CC(C#C[10*]c1ccc(C#N)cn1)C(=O)[C@H]([9*][5*]Nc1ccc(F)c([16*][3*]OC2Cc3ccccc3C2)c1)Nc1ccccc1)C1CC1,-1.4834502623469528,599.7100000000002,2.0,7.0,4.820980000000004,90.28,5.917220351283269,7.416091142744949,0.08700002174559192,0.6025475173415527,0.552341496166628
C[C@@H](NC[2*][6*]NC(=O)[C@@H](CC[1*]C(=O)N[C@H]1CCC1(F)F)CCC#C[23*][C@H](C)C1CCC1)c1ccc(C[12*]c2ccc(Cl)cn2)cc1,-1.602513691115499,613.1930000000003,3.0,4.0,6.821300000000007,83.11999999999999,6.354513814868753,7.412758106239425,0.1642365857897748,0.6017490362274301,0.5106088765765635
COC[C@@H](O)C(=O)[1*]CC(C)O[C@@H](C)C(=O)N[10*]CC(C)CNC(=O)[32*][8*]NN=Cc1coc(C[16*]c2ccc(C(F)(F)F)cn2)c1,-1.5135243837001524,599.6070000000003,4.0,10.0,2.2384000000000004,164.38,6.497673474203995,7.412618059869193,0.1313888824033112,0.6017154740380368,0.5276302829180072
CC(C[4*][C@@H](C)c1ccc(F)cc1)O[C@@H](C)C(=O)O[10*][8*]NN=Cc1cnc(N)nc1,-1.5934246194631427,389.431,2.0,8.0,2.6377,111.72,5.26485573403528,7.4115237282428765,0.07933845740718204,0.6014531839582209,0.5555786831161297
C=C(C)C[C@H](N[5*][7*][C@@H]1CC(=O)O[C@@H](C)C1)C(=O)[1*]COc1cc(N[5*][10*]N2CC(C)(C)C(=O)NC2=O)ncc1F,-1.6774344234131342,505.5470000000002,3.0,9.0,2.5119,138.95999999999998,6.254867829304738,7.408695028052345,0.09811216273223483,0.6007749298167794,0.5446308408120706
COc1cc([5*]COC[C@H]2CCCN2C(=O)[6*]Cc2cnc(C)s2)ncc1F,-1.682454582973231,379.457,0.0,6.0,2.548220000000001,64.55000000000001,4.69116138481279,7.408454420298183,0.08321927127880706,0.600717219992069,0.5527495671810874
CCCC[C@@H]1CCC[C@H]1N[5*][3*]Oc1cccc(C(=O)[1*][5*][C@H](C)O[C@@H](C)CCC#C[12*]c2ccc(C(F)(F)F)cn2)n1,-1.6488540050857077,531.6190000000001,1.0,6.0,5.865600000000006,73.34,6.055460460596415,7.407961345344299,0.061868988729793004,0.6005989471142501,0.564566631964114
C/C(=C\CC[6*]n1nc(N)c2nccnc21)C[C@@H](N[5*]C#CCOC[C@H](O)CN[5*][6*]NC(=O)[C@H]1CC[C@H](C)CC1)C1CC1,-1.2043297441856826,552.7240000000004,5.0,10.0,2.5551000000000013,152.24,5.72880423871246,7.4018508899402295,0.14091502750033547,0.5991322749694986,0.5203841935712129
Cc1nc(C(=O)[C@@H](C)C[14*]c2nccc3cc(F)cnc23)cnc1[9*][5*]C1(C(=O)C2CC2)CC1,-1.7505865736174404,418.47200000000026,0.0,6.0,3.1568200000000024,85.69999999999999,5.046151045933469,7.395761075021234,0.08900138371944098,0.5976687881372498,0.5467738887087868
N#Cc1cccc([16*][1*]C(=O)C2(C#N)CCC(C[8*][10*]C(=O)c3ccnc(F)c3)C2)c1,-1.7767851971105195,361.376,0.0,5.0,2.983060000000001,94.61,5.455683482864588,7.39562295785044,0.07656010066602052,0.5976355759228152,0.5535881854203084
COC(=O)C#C[C@@H](CC[14*]Oc1cc(F)cnc1F)N[5*]CC(C[7*]C(=O)[C@@H]1COC(=O)C1=O)CNC(=O)[36*][7*]CCC1CCCCC1,-1.4545974563491746,605.635,2.0,10.0,3.671400000000002,149.99,6.31697483758158,7.395243172163319,0.08776178811647543,0.5975442465007624,0.5473380099467035
CC(=O)[C@@H]1CC[C@H](C)N1[27*]CC(=O)N[C@@H](CS)C(=O)[1*]C#CCOCC(=O)OC[9*][14*]c1nc(C[5*]Nc2cccc(C)n2)nc(C)c1Cl,-1.8765390398725523,645.1820000000001,3.0,12.0,1.8288400000000011,152.70999999999998,6.252330837196007,7.388972631630052,0.22488434430577986,0.5960353568322603,0.47599894818997823
CN(C[1*]CCCN(CCC[4*]NC(=O)c1ccc(F)cn1)C(=O)[1*][14*]c1nccc2cc(F)cnc12)C[5*]N[C@H]1CC[C@@H]2CNC[C@@H]21,-1.7550349332915351,594.711,3.0,8.0,3.0015,115.38,6.106494863461329,7.38775839037019,0.06502275076723547,0.5957429611487921,0.5582386449266965
CC(C)(C[5*]N[C@@H]1C[C@H]1OCC[1*]C(=O)[C@H]1CCO[C@@H]1CCC[12*]S(=O)(=O)c1cncs1)OC[C@@H](CO)O[3*]Cc1ccc([16*][3*]Oc2cccc(N=C=S)c2)cn1,-1.3580963220202138,774.984,2.0,15.0,4.922200000000004,167.76,7.1096733412168565,7.382410193150139,0.202462421816435,0.594454280441229,0.4855010192625726
C[C@@]1(CO)CCCN1C(=O)[10*]CO[C@@H](C[15*][C@H]1CCCO[C@H]1CCCO)c1ccc([16*][5*]N[C@H]2CC#CCC3(CC3)C2)nc1,-1.637471038825617,553.7440000000003,3.0,7.0,3.9429000000000025,104.15,7.094661492431423,7.379553288884305,0.14695681970943814,0.5937653571283628,0.5126161912455611
COC(=O)C(C)(C)N([5*]COC(=O)N[C@@H](C)C(=O)O[10*]CCC([9*][14*]c1ncc(Cl)cn1)[C@H]1C[C@H]1C(=O)O)C(=O)O,-1.593340025866889,544.9450000000004,3.0,10.0,1.7049000000000003,194.55,6.015342139075317,7.377725953123644,0.15993417780433036,0.5933245136067733,0.5056310797639643
CCC(N)(CC)C[7*]Cc1ccc(NC[7*]CCCC(=O)OCC#N)c(C)c1[7*]Cn1nnc(C[6*]CNCc2ccncn2)c1F,-1.4686806051935497,593.7520000000003,3.0,11.0,3.456400000000002,156.65999999999997,5.262445890703148,7.3763826194024915,0.1386247763717466,0.5930003393026221,0.5162391849495906
C[C@@H]1CC(=O)[C@H](N[5*]CC(C#C[28*]Cc2cc(F)cc(F)c2)CC[1*][1*]C(=O)[C@H](CC(=O)O)N[5*][8*]NN=Cc2cnc(N)nc2)CCCO1,-1.6616413686391636,613.6659999999999,5.0,11.0,2.425300000000001,180.92,6.482821795607652,7.376283608481778,0.16817620253678012,0.592976442704124,0.5011865915880503
C[C@H]1C[C@H]1c1nnc([8*]CC[C@H]([4*][5*]NC(=O)[C@H](CC(=O)O)N[5*][1*]CC2(O)CCNCC2)C(C)(C)C[12*]S(=O)(=O)CC2(C)CC2)o1,-1.324810356231752,597.7790000000001,5.0,10.0,2.241500000000001,183.75,6.70637579978539,7.37185029620615,0.14449461874972466,0.5919059994536631,0.5122707115575339
CC(C)OCCCC(=O)N[10*]CC1(C)C[5*]N(CCN2C[C@@H](O[9*][1*]C(=O)CNCC(=O)C[1*]O[C@H]3CCOC4(CCC4)C3)C2(C)C)C1,-1.6362675077661528,608.8210000000001,2.0,10.0,3.167600000000004,118.67000000000002,6.859503722980576,7.371841567253602,0.23462808489948336,0.5919038909447893,0.46811602901167143
CN1CCCN/C1=N\[1*]CN[C@](O)(CC(=O)O)[C@@H](C[1*]C(=O)c1ccc(Cl)cn1)CC(=O)[1*][6*]c1cccc(C(F)(F)F)c1,-1.482001081686111,583.9950000000003,4.0,7.0,2.332200000000001,144.22000000000003,5.713170857339734,7.371796210864412,0.21192743824524998,0.5918929348966359,0.4788552343858775
CC[C@@](C)(NC(=O)[7*]C[C@@](C[4*]CC(C)(C)NCCC[2*][C@H](C)NC(=O)c1cnn[nH]1)(CCF)NC[3*][10*]C(=O)c1cnsn1)C(=O)O,-1.51640251712859,625.7720000000002,6.0,11.0,2.952300000000001,203.98,6.644273457150866,7.371268063597116,0.14992198759046432,0.5917653517308178,0.5093768945756251
CN(C)c1cnc([7*]C#C[C@@H](CC[16*]c2nc(C#N)ccc2C#N)[C@@H](N[5*][4*]C(=O)NN=C=S)C(=O)O)cn1,-1.849465927028868,489.5210000000001,3.0,11.0,-0.0425399999999986,180.28,6.152305153394198,7.369929381021777,0.12288690923409226,0.5914419142877448,0.5230497420713512
CC(C[4*]Cc1ccc(C[11*]SCCCC#N)cc1OC[4*][C@@H](CCl)OC[C@@H]1CO1)OCC[3*]c1ncnc2c1CCCCC2,-1.4122271051770114,602.241,0.0,8.0,5.921280000000006,89.79,6.080140482255953,7.369806514203214,0.18134572673895313,0.5914122246156733,0.4933246867628522
O=C1[1*]C[C@]([7*][16*]c2ccc(F)cc2F)(OC[3*]Oc2cc(O)ccc2OC[5*]/C=C/C(=O)N2CCC2(C[1*]CN2CC=CCC3(CC3)C2)C(=O)O)CC1,-1.5161163999519196,666.718,2.0,8.0,4.447400000000004,125.84,6.930213060856086,7.366025585305545,0.059398669133184125,0.5904982717752293,0.5564448363717612
CO[C@H](CC[1*]C(=O)OC(=O)CCCl)C(=O)N[8*]CCc1ocnc1C(=O)[1*][14*]c1nccc2nn[nH]c12,-1.9741995873295128,492.87600000000026,2.0,11.0,1.1690999999999996,179.25999999999996,5.750046730113875,7.362398188910612,0.0930340482469987,0.5896208437512278,0.5372403880604043
COc1cncc(O[9*]C=CCc2ccccc2O[3*][8*]/C=C\c2cccnc2N[11*]c2cccc(C#N)c2)c1C,-1.6693691529668964,490.56300000000016,1.0,7.0,5.587600000000005,89.28999999999999,4.708174648664114,7.362322860488616,0.07421854577561257,0.5896026165527094,0.5474276095415993
CC#Cc1cncc([16*]CC(C)CSCCCN[5*][1*]C(=O)c2ccc(F)cn2)c1,-1.543715508438488,385.508,1.0,5.0,3.3051000000000013,54.88,5.062542577718372,7.36221226436826,0.08463561100422592,0.589575855192658,0.5417300300816833
CN(C)CC1(C[4*]COC2CCCN2[27*][7*]NN=C(C[10*]c2c(N)cccc2COC[13*]C(=O)c2ccc(C#N)cn2)c2ccccc2)CC12COC2,-1.6198836376368584,651.8120000000001,2.0,11.0,3.840080000000004,138.33,6.4925000151909416,7.360672433925872,0.08890529965304449,0.5892032015985779,0.5390809896579074
CC/C=C/[C@@H]1O[C@H]1C[9*]CC(=O)C(=O)COC(=O)[10*][9*]C(=O)c1ccc(C#N)cn1,-1.5753319811580078,370.3610000000001,0.0,8.0,2.10848,126.71999999999998,5.351608956855526,7.35781655516124,0.03765337600732651,0.5885117810659586,0.5667643275693326
N#Cc1ccc2c(c1)CC[C@H]2[10*][12*]c1ccc(OC(F)F)cn1,-1.4828278293744748,286.281,0.0,3.0,2.9524800000000013,45.91,4.2921134732638215,7.357730940726961,0.07176909781208417,0.588491048032481,0.5477355608415758
[N-]=[N+]=NCc1nc([14*]Cc2nn(CC[1*]C(=O)[C@H]3CCC(=O)C34CCC4)nc2C[4*][4*]Cc2c[nH]ccc2=N)cnc1F,-1.8167317415689088,532.5840000000003,2.0,9.0,2.70007,179.02999999999997,6.502292781034496,7.35736827377392,0.10969339802106783,0.5884032184001133,0.5272733266259693
C=C(C)CN[C@@H]([10*]C=CCCC(=O)NC[9*]CC(C)(C)/C=C/N([5*][9*]CN(C)CCCCCl)CCl)C[7*]c1cccc(OC[9*]CCCNC(=O)[C@@H](N)OC[5*]S(=O)(=O)c2cccs2)n1,-1.713469279888351,887.0539999999999,4.0,12.0,5.7446000000000055,168.21999999999997,6.934568336022968,7.356345261248862,0.1680107978713296,0.5881554378566567,0.49719408611600646
C[C@@H](C[4*][9*]c1nnc(Cl)nc1OC[5*]Nc1nc(F)c(F)cc1F)NN,-1.892626248814908,363.7310000000001,3.0,8.0,0.7661,110.87,5.45999826352661,7.355454217376128,0.13889415235273464,0.5879395845890244,0.5116956644653222
C[C@H](CCO)CCNC[5*]C[C@@H]([27*][3*]Oc1ccc(F)c([16*][7*]S(=O)(=O)N[C@H]2C=CCC2)n1)CCCCC[10*]c1ccc(C(F)(F)F)cn1,-1.6047604225233432,630.7490000000004,3.0,7.0,4.913300000000004,113.44,6.356855665620747,7.355026704393508,0.058209696159608186,0.587836008567278,0.5545951099269668
C[C@H](CC[12*]S(=O)(=O)CC(F)(F)F)CN[8*]COc1ccc(C(=O)[11*][5*]N2CCC(S(=O)(=O)O)C2)c(F)c1,-1.9440713647984265,534.5500000000003,2.0,8.0,2.2755,130.07999999999998,5.699328951390374,7.3537611844457,0.13512833656903794,0.5875293582289963,0.5132678736036254
Cc1csc([C@H]([5*]Cc2cc(C=O)cc(C)c2[16*]C[C@@H]2CCCC[C@H]2N[5*][5*]NCCCCCC#C[16*]c2cnc3c(c2)C(=O)NC3)CCO)n1,-1.6924231692688336,641.8820000000002,4.0,8.0,4.632940000000003,116.24,6.288317229830311,7.350837153317725,0.18272083010035595,0.5868205716848068,0.48882193055323864
CC(C)([5*]Cc1nocc1NC(=O)[9*][9*]NN=C(O)C(=O)C#C[10*]C(=O)NCC1(NC[3*]Oc2ncc(Cl)cc2O)CC1)C(=O)[1*][8*]/C=C\C1CCCCC1,-1.505426272094218,684.1499999999997,6.0,12.0,4.394000000000004,217.37,6.119324753971593,7.34816803834334,0.17596795377961555,0.5861732626079235,0.49159119276165253
